code,unit_id,distance,school_type,credential_level,school_name,locale,carnegie_size_setting,admission_rate_overall,median_family_income,students_with_pell_grant,open_admissions_policy,age_entry,title_iv_eligibility_type,selectivity_bucket,actual,pred,title,4_yr_working_count,error,school_count,confidence,pct_error,score
5139,136491,2,Public,1,Pinellas Technical College-Clearwater,13,-2,,14935.0,,1.0,30.0,1,,60103.00000000002,49193.715,"Practical Nursing, Vocational Nursing and Nursing Assistants.",25,10909.285156250022,47,high,0.2217617675530359,0.2106504689588947
2401,136516,2,Public,2,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,43939.99999999999,45221.027,"Liberal Arts and Sciences, General Studies and Humanities.",756,-1281.0273437500073,36,high,-0.0283281344762959,-0.0283007296274594
4301,136516,2,Public,1,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,58911.99999999999,50418.75,Criminal Justice and Corrections.,75,8493.249999999993,19,high,0.1684541961075987,0.1660700241086899
4301,136516,2,Public,2,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,48056.00000000001,50277.63,Criminal Justice and Corrections.,39,-2221.6289062499927,10,medium,-0.0441872251054747,-0.0428512787246015
4301,136516,2,Public,3,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,55634.00000000002,53406.914,Criminal Justice and Corrections.,60,2227.085937500022,23,high,0.0417003299403098,0.0409347036402427
4901,136516,1,Public,2,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,83657.00000000003,61760.32,Air Transportation.,28,21896.67968750003,5,low,0.3545428452557466,0.3389037869884882
5107,136516,2,Public,1,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,44127.00000000001,52032.902,Health and Medical Administrative Services.,27,-7905.902343749993,25,high,-0.1519404451345125,-0.1449577564331309
5108,136516,1,Public,2,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,53931.99999999999,46995.344,Allied Health and Medical Assisting Services.,60,6936.656249999993,22,high,0.14760305375998,0.1448930325181669
5109,136516,1,Public,1,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,75539.00000000004,56034.426,"Allied Health Diagnostic, Intervention, and Treatment Professions.",21,19504.574218750044,22,high,0.3480819861506742,0.3269126594546704
5109,136516,1,Public,2,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,69815.00000000001,61807.105,"Allied Health Diagnostic, Intervention, and Treatment Professions.",68,8007.894531250015,39,high,0.1295626849132879,0.1275067685214456
5138,136516,1,Public,2,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,79660.00000000003,80251.76,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",151,-591.7578124999709,58,high,-0.0073737676112036,-0.0073277202439075
5138,136516,1,Public,3,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,94269.00000000006,90070.08,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",112,4198.921875000058,57,high,0.0466183882862048,0.046205547717774
5139,136516,0,Public,99,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,55070.00000000004,52359.895,"Practical Nursing, Vocational Nursing and Nursing Assistants.",27,2710.1054687500364,4,low,0.051759185021516,0.0493805012146962
5202,136516,2,Public,2,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,54430.99999999996,48080.547,"Business Administration, Management and Operations.",28,6350.453124999956,26,high,0.1320794695099847,0.1262533795261769
5202,136516,2,Public,3,Polk State College,13,12,,23968.0,0.8981884889,1.0,24.0,1,,52404.0,56133.53,"Business Administration, Management and Operations.",329,-3729.53125,58,high,-0.066440346205727,-0.0662727497661347
5108,136765,1,Public,1,Ridge Technical College,13,-2,,16062.0,,1.0,26.0,1,,32113.999999999985,33382.87,Allied Health and Medical Assisting Services.,22,-1268.8710937500146,33,high,-0.0380096454312335,-0.0358138315457274
5139,136765,1,Public,1,Ridge Technical College,13,-2,,16062.0,,1.0,26.0,1,,41699.99999999999,48396.64,"Practical Nursing, Vocational Nursing and Nursing Assistants.",38,-6696.640625000015,47,high,-0.1383699475525325,-0.1340597783518075
1003,136774,1,"Private, nonprofit",3,Ringling College of Art and Design,13,11,0.6965,51310.0,0.5492424242,2.0,20.0,1,mid,75212.99999999993,40448.094,Graphic Communications.,78,34764.90624999993,4,low,0.859494305587638,0.8478744171132918
5004,136774,1,"Private, nonprofit",3,Ringling College of Art and Design,13,11,0.6965,51310.0,0.5492424242,2.0,20.0,1,mid,47937.000000000015,49082.324,Design and Applied Arts.,168,-1145.3242187499854,7,medium,-0.0233347592433786,-0.023206109495471
5006,136774,1,"Private, nonprofit",3,Ringling College of Art and Design,13,11,0.6965,51310.0,0.5492424242,2.0,20.0,1,mid,41023.99999999998,46764.965,Film/Video and Photographic Arts.,44,-5740.964843750022,7,medium,-0.1227620904438097,-0.1195321642718103
5007,136774,1,"Private, nonprofit",3,Ringling College of Art and Design,13,11,0.6965,51310.0,0.5492424242,2.0,20.0,1,mid,36345.99999999997,43478.27,Fine and Studio Arts.,30,-7132.269531250029,12,medium,-0.1640421665384753,-0.1573495629534402
301,136950,1,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,63363.00000000003,51584.523,Natural Resources Conservation and Research.,23,11778.47656250003,9,medium,0.2283335345100333,0.215777559209246
901,136950,1,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,62086.00000000001,64325.633,Communication and Media Studies.,92,-2239.6328124999927,15,medium,-0.034817112783456,-0.0344290121282666
1101,136950,1,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,118277.0000000001,107092.63,"Computer and Information Sciences, General.",24,11184.367187500102,19,high,0.1044363827256159,0.0989593511485063
2301,136950,1,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,55912.00000000004,54329.96,"English Language and Literature, General.",29,1582.0390625000364,11,medium,0.0291190907411102,0.0278845788769936
4201,136950,1,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,48340.00000000003,57121.027,"Psychology, General.",43,-8781.02734374997,29,high,-0.153726705419817,-0.1495733124184468
4228,136950,1,"Private, nonprofit",5,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,53922.99999999996,73252.93,"Clinical, Counseling and Applied Psychology.",41,-19329.929687500044,9,medium,-0.263879271040248,-0.2563473508941407
4506,136950,1,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,68193.99999999999,80319.59,Economics.,37,-12125.593750000016,8,medium,-0.1509668212185151,-0.1461181300256663
4509,136950,1,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,70501.99999999999,60492.457,International Relations and National Security Studies.,25,10009.542968749984,6,medium,0.1654676212536568,0.1571769218797354
5009,136950,1,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,45909.99999999999,40676.863,Music.,31,5233.136718749993,10,medium,0.1286514322052508,0.1235944689857658
5122,136950,1,"Private, nonprofit",5,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,76051.0,86736.93,Public Health.,32,-10685.9296875,11,medium,-0.1231993076766699,-0.1185283902895178
5201,136950,0,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,80654.00000000003,65893.34,"Business/Commerce, General.",73,14760.65625000003,9,medium,0.2240083050877203,0.2207362004564675
5202,136950,1,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,61095.00000000002,70346.016,"Business Administration, Management and Operations.",56,-9251.015624999978,58,high,-0.1315073148465894,-0.1288910121578836
5202,136950,1,"Private, nonprofit",5,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,105299.0,90341.41,"Business Administration, Management and Operations.",207,14957.59375,35,high,0.165567422191859,0.1648518702273433
5210,136950,0,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,72875.99999999994,69945.58,Human Resources Management and Services.,20,2930.421874999942,5,low,0.0418957417116915,0.0392073029219104
5210,136950,1,"Private, nonprofit",5,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,96438.99999999993,75240.01,Human Resources Management and Services.,29,21198.992187499916,7,medium,0.2817515947144548,0.2698066583322998
5211,136950,1,"Private, nonprofit",3,Rollins College,21,11,0.4754,43978.0,0.58,2.0,22.0,1,mid,69695.00000000006,67686.28,International Business.,46,2008.7187500000584,7,medium,0.0296768963060746,0.0289351831173648
1204,137023,1,Public,1,First Coast Technical College,23,-2,,16017.0,,1.0,27.0,1,,17839.999999999993,25112.348,Cosmetology and Related Personal Grooming Services.,29,-7272.347656250007,80,high,-0.2895925046832511,-0.2773151507655346
4706,137023,1,Public,1,First Coast Technical College,23,-2,,16017.0,,1.0,27.0,1,,53062.00000000004,47349.758,Vehicle Maintenance and Repair Technologies/Technicians.,20,5712.242187500036,24,high,0.120639311612108,0.1128979185334896
4805,137023,1,Public,1,First Coast Technical College,23,-2,,16017.0,,1.0,27.0,1,,49829.00000000002,42957.31,Precision Metal Working.,21,6871.691406250022,15,medium,0.1599655944751112,0.1502369556362767
5106,137023,1,Public,1,First Coast Technical College,23,-2,,16017.0,,1.0,27.0,1,,31395.000000000004,34749.457,Dental Support Services and Allied Professions.,22,-3354.4570312499964,17,high,-0.0965326459125203,-0.090955963417998
5139,137023,1,Public,1,First Coast Technical College,23,-2,,16017.0,,1.0,27.0,1,,49411.99999999996,48358.71,"Practical Nursing, Vocational Nursing and Nursing Assistants.",45,1053.2890624999563,47,high,0.0217807514319654,0.0212223764577526
1101,137032,2,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,81025.00000000003,64114.09,"Computer and Information Sciences, General.",86,16910.91015625003,19,high,0.2637627734786996,0.2605814100573497
1107,137032,2,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,72645.00000000003,78361.414,Computer Science.,35,-5716.414062499971,5,low,-0.0729493479780831,-0.070452423513597
1110,137032,2,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,52933.99999999999,71296.91,Computer/Information Technology Administration and Management.,31,-18362.906250000007,9,medium,-0.257555442666911,-0.2474315880139227
1110,137032,2,"Private, nonprofit",5,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,94011.00000000004,66135.86,Computer/Information Technology Administration and Management.,44,27875.140625000044,3,low,0.4214830031457506,0.4103935945344131
1304,137032,1,"Private, nonprofit",5,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,69559.99999999999,65076.0,Educational Administration and Supervision.,130,4483.999999999985,20,high,0.0689040506484723,0.0683914584832292
1305,137032,3,"Private, nonprofit",5,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,70165.99999999997,65249.938,Educational/Instructional Media Design.,23,4916.062499999971,4,low,0.0753420261896798,0.0711989964679228
1312,137032,1,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,49634.0,50652.97,"Teacher Education and Professional Development, Specific Levels and Methods.",97,-1018.96875,24,high,-0.0201166639418346,-0.0199058853935802
1313,137032,3,"Private, nonprofit",5,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,51744.99999999999,59689.254,"Teacher Education and Professional Development, Specific Subject Areas.",20,-7944.253906250015,8,medium,-0.1330935367147918,-0.1245529592681502
2401,137032,3,"Private, nonprofit",2,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,52156.00000000001,44411.973,"Liberal Arts and Sciences, General Studies and Humanities.",472,7744.027343750007,36,high,0.1743680111597161,0.1740781901183433
2401,137032,3,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,59222.00000000005,51960.453,"Liberal Arts and Sciences, General Studies and Humanities.",33,7261.546875000051,12,medium,0.1397514155146246,0.1346354875970774
2601,137032,1,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,55096.99999999996,54807.637,"Biology, General.",26,289.3632812499636,24,high,0.0052796161004871,0.0050264635930051
3105,137032,1,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,50423.99999999999,45524.137,"Sports, Kinesiology, and Physical Education/Fitness.",57,4899.863281249993,18,high,0.1076322064385657,0.105534514299026
3906,137032,3,"Private, nonprofit",5,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,51192.99999999996,63463.848,Theological and Ministerial Studies.,32,-12270.847656250044,1,low,-0.1933517760019013,-0.186021132758887
4201,137032,2,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,48785.99999999999,43267.027,"Psychology, General.",311,5518.972656249985,29,high,0.1275560858942903,0.1272126405466881
4301,137032,3,"Private, nonprofit",2,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,47269.00000000003,52835.816,Criminal Justice and Corrections.,52,-5566.816406249971,10,medium,-0.1053606584489431,-0.1030760939645792
4301,137032,2,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,60388.99999999996,53540.473,Criminal Justice and Corrections.,469,6848.527343749964,23,high,0.1279130908634312,0.1276989148856503
4301,137032,1,"Private, nonprofit",5,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,62657.99999999996,63278.727,Criminal Justice and Corrections.,267,-620.7265625000364,10,medium,-0.0098094035107825,-0.0097778757647777
4400,137032,3,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,38043.00000000002,45883.68,"Human Services, General.",75,-7840.679687499978,5,low,-0.1708816673139665,-0.1684631387421014
4400,137032,3,"Private, nonprofit",5,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,44950.0,54506.15,"Human Services, General.",39,-9556.1484375,3,low,-0.1753223941049081,-0.1700217372446641
4407,137032,2,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,44711.00000000004,51507.586,Social Work.,81,-6796.585937499964,12,medium,-0.1319531058152683,-0.1302461335206361
4407,137032,3,"Private, nonprofit",5,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,62036.00000000002,56629.5,Social Work.,129,5406.500000000022,9,medium,0.0954714415631432,0.0947547670108881
4511,137032,3,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,50231.00000000005,49864.96,Sociology.,62,366.03906250004366,12,medium,0.0073406066227311,0.0072108811900974
5107,137032,3,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,56144.99999999996,52373.633,Health and Medical Administrative Services.,130,3771.367187499964,18,high,0.072008890446871,0.0714732007055056
5202,137032,3,"Private, nonprofit",2,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,53605.99999999997,51508.18,"Business Administration, Management and Operations.",106,2097.820312499971,26,high,0.0407279062321254,0.0403432362118816
5202,137032,1,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,67504.99999999997,57016.855,"Business Administration, Management and Operations.",525,10488.14453124997,58,high,0.1839481403354197,0.1836776722789267
5202,137032,1,"Private, nonprofit",5,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,82550.99999999997,76794.695,"Business Administration, Management and Operations.",929,5756.304687499971,35,high,0.074957061344874,0.0748997680714573
5203,137032,3,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,66056.00000000006,61037.883,Accounting and Related Services.,135,5018.117187500058,24,high,0.0822131593737454,0.0816279575060772
5203,137032,3,"Private, nonprofit",5,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,88964.99999999993,75437.234,Accounting and Related Services.,62,13527.765624999927,19,high,0.1793247822123639,0.1761557001255489
5210,137032,3,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,62121.99999999999,53003.227,Human Resources Management and Services.,92,9118.773437499984,5,low,0.1720418553528504,0.1701241329616313
5214,137032,3,"Private, nonprofit",3,Saint Leo University,31,12,0.784,22361.0,0.7686491935,2.0,30.0,1,open,46324.000000000015,54603.906,Marketing.,50,-8279.906249999985,17,high,-0.1516357861302273,-0.1481947802040042
183,137078,3,Public,2,St Petersburg College,11,15,,22640.0,0.8076387681,1.0,26.0,1,,46358.000000000015,47687.047,Veterinary/Animal Health Technologies/Technicians.,100,-1329.0468749999854,4,low,-0.0278701861845997,-0.0275883884681247
