code,title,distance,school_type,credential_level,school_name,locale,carnegie_size_setting,admission_rate_overall,median_family_income,students_with_pell_grant,open_admissions_policy,age_entry,title_iv_eligibility_type
5009,Music.,1,"Private, nonprofit",3,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,"Private, nonprofit",5,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5122,Public Health.,1,"Private, nonprofit",5,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5123,Rehabilitation and Therapeutic Professions.,0,"Private, nonprofit",5,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1,"Private, nonprofit",3,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5202,"Business Administration, Management and Operations.",1,"Private, nonprofit",3,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5203,Accounting and Related Services.,1,"Private, nonprofit",3,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5208,Finance and Financial Management Services.,1,"Private, nonprofit",3,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5209,Hospitality Administration/Management.,1,"Private, nonprofit",3,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5210,Human Resources Management and Services.,3,"Private, nonprofit",5,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5210,Human Resources Management and Services.,3,"Private, nonprofit",8,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5211,International Business.,1,"Private, nonprofit",3,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5212,Management Information Systems and Services.,1,"Private, nonprofit",3,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
5401,History.,1,"Private, nonprofit",3,Bethune-Cookman University,13,11,0.9985,22913.0,0.866638796,2,20,1
0301,Natural Resources Conservation and Research.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
0901,Communication and Media Studies.,2,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
0901,Communication and Media Studies.,0,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
0907,"Radio, Television, and Digital Communication.",1,"Private, nonprofit",2,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
0907,"Radio, Television, and Digital Communication.",1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
0907,"Radio, Television, and Digital Communication.",3,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
0907,"Radio, Television, and Digital Communication.",2,"Private, nonprofit",8,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
0909,"Public Relations, Advertising, and Applied Communication.",1,"Private, nonprofit",2,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
0909,"Public Relations, Advertising, and Applied Communication.",1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1003,Graphic Communications.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1003,Graphic Communications.,3,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1108,Computer Software and Media Applications.,0,"Private, nonprofit",2,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1108,Computer Software and Media Applications.,3,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1108,Computer Software and Media Applications.,3,"Private, nonprofit",8,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1304,Educational Administration and Supervision.,3,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1304,Educational Administration and Supervision.,3,"Private, nonprofit",6,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1310,Special Education and Teaching.,3,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,"Private, nonprofit",2,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",2,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",0,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
2301,"English Language and Literature, General.",0,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
2601,"Biology, General.",1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
2601,"Biology, General.",1,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
2902,"Intelligence, Command Control and Information Operations.",1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
2999,"Military Technologies and Applied Sciences, Other.",1,"Private, nonprofit",2,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
3017,Behavioral Sciences.,1,"Private, nonprofit",2,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
3071,Data Analytics.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
3105,Health and Physical Education/Fitness.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
3105,Health and Physical Education/Fitness.,0,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
3105,Health and Physical Education/Fitness.,3,"Private, nonprofit",8,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4201,"Psychology, General.",2,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4201,"Psychology, General.",3,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4228,"Clinical, Counseling and Applied Psychology.",1,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4301,Criminal Justice and Corrections.,2,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4301,Criminal Justice and Corrections.,3,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4304,Security Science and Technology.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4400,"Human Services, General.",0,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4404,Public Administration.,3,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4509,International Relations and National Security Studies.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4510,Political Science and Government.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4510,Political Science and Government.,0,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4901,Air Transportation.,2,"Private, nonprofit",1,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4901,Air Transportation.,1,"Private, nonprofit",2,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
4901,Air Transportation.,2,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5001,"Visual and Performing Arts, General.",1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5004,Design and Applied Arts.,1,"Private, nonprofit",2,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5004,Design and Applied Arts.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5004,Design and Applied Arts.,3,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5004,Design and Applied Arts.,1,"Private, nonprofit",8,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5005,Drama/Theatre Arts and Stagecraft.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5006,Film/Video and Photographic Arts.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5006,Film/Video and Photographic Arts.,0,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5009,Music.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5009,Music.,0,"Private, nonprofit",4,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5009,Music.,1,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5009,Music.,1,"Private, nonprofit",8,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5107,Health and Medical Administrative Services.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5115,Mental and Social Health Services and Allied Professions.,1,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5202,"Business Administration, Management and Operations.",1,"Private, nonprofit",2,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5202,"Business Administration, Management and Operations.",2,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5202,"Business Administration, Management and Operations.",3,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5202,"Business Administration, Management and Operations.",0,"Private, nonprofit",6,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5207,Entrepreneurial and Small Business Operations.,2,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5207,Entrepreneurial and Small Business Operations.,0,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5207,Entrepreneurial and Small Business Operations.,3,"Private, nonprofit",8,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5208,Finance and Financial Management Services.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5208,Finance and Financial Management Services.,0,"Private, nonprofit",5,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5208,Finance and Financial Management Services.,3,"Private, nonprofit",8,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5209,Hospitality Administration/Management.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5209,Hospitality Administration/Management.,3,"Private, nonprofit",8,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5210,Human Resources Management and Services.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5210,Human Resources Management and Services.,3,"Private, nonprofit",8,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5211,International Business.,2,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5211,International Business.,3,"Private, nonprofit",8,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5212,Management Information Systems and Services.,0,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5214,Marketing.,1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5214,Marketing.,3,"Private, nonprofit",8,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
5219,"Specialized Sales, Merchandising and Marketing Operations.",1,"Private, nonprofit",3,Lynn University,13,11,0.7395,41024.0,0.604197901,2,21,1
1101,"Computer and Information Sciences, General.",0,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
1109,Computer Systems Networking and Telecommunications.,1,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
1204,Cosmetology and Related Personal Grooming Services.,1,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
1205,Culinary Arts and Related Services.,1,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
4603,Electrical and Power Transmission Installers.,1,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
4706,Vehicle Maintenance and Repair Technologies.,0,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
4805,Precision Metal Working.,1,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
4902,Ground Transportation.,1,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
5108,Allied Health and Medical Assisting Services.,1,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
5116,Nursing.,0,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
5203,Accounting and Related Services.,0,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
5204,Business Operations Support and Assistant Services.,0,Public,1,North Florida Technical College,32,-2,,17719.0,,1,29,1
0106,Applied Horticulture and Horticultural Business Services.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
0106,Applied Horticulture and Horticultural Business Services.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
0183,Veterinary/Animal Health Technologies/Technicians.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
0183,Veterinary/Animal Health Technologies/Technicians.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
0907,"Radio, Television, and Digital Communication.",1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1001,Communications Technology/Technician.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1002,Audiovisual Communications Technologies/Technicians.,2,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1003,Graphic Communications.,2,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1101,"Computer and Information Sciences, General.",2,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1101,"Computer and Information Sciences, General.",2,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1102,Computer Programming.,3,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1102,Computer Programming.,2,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1104,Information Science/Studies.,3,Public,3,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1108,Computer Software and Media Applications.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1108,Computer Software and Media Applications.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1109,Computer Systems Networking and Telecommunications.,0,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1110,Computer/Information Technology Administration and Management.,2,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1110,Computer/Information Technology Administration and Management.,2,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1204,Cosmetology and Related Personal Grooming Services.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1205,Culinary Arts and Related Services.,0,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1205,Culinary Arts and Related Services.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1315,Teaching Assistants/Aides.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1399,"Education, Other.",3,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1500,"Engineering Technology, General.",1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1500,"Engineering Technology, General.",1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1504,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1505,Environmental Control Technologies/Technicians.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1506,Industrial Production Technologies/Technicians.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1508,Mechanical Engineering Related Technologies/Technicians.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1508,Mechanical Engineering Related Technologies/Technicians.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1513,Drafting/Design Engineering Technologies/Technicians.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1513,Drafting/Design Engineering Technologies/Technicians.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1517,Energy Systems Technologies/Technicians.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
1907,"Human Development, Family Studies, and Related Services.",1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
2203,Legal Support Services.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4103,Physical Science Technologies/Technicians.,3,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4103,Physical Science Technologies/Technicians.,3,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4301,Criminal Justice and Corrections.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4301,Criminal Justice and Corrections.,3,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4302,Fire Protection.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4302,Fire Protection.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4303,Homeland Security.,0,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4304,Security Science and Technology.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4304,Security Science and Technology.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4507,Geography and Cartography.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4706,Vehicle Maintenance and Repair Technologies.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4706,Vehicle Maintenance and Repair Technologies.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
4805,Precision Metal Working.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5001,"Visual and Performing Arts, General.",1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5004,Design and Applied Arts.,0,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5006,Film/Video and Photographic Arts.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5100,"Health Services/Allied Health/Health Sciences, General.",1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5106,Dental Support Services and Allied Professions.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5106,Dental Support Services and Allied Professions.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5107,Health and Medical Administrative Services.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5108,Allied Health and Medical Assisting Services.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5108,Allied Health and Medical Assisting Services.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Public,2,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
5115,Mental and Social Health Services and Allied Professions.,3,Public,1,Eastern Florida State College,13,12,,22005.0,0.8466486121,1,25,1
