code,title,unit_id,distance,school.type,credential.level,earnings.4_yr.overall_median_earnings,earnings.4_yr.working_not_enrolled.overall_count,id,school.name,latest.school.locale,latest.school.carnegie_size_setting,latest.admissions.admission_rate.overall,latest.student.demographics.median_family_income,latest.student.students_with_pell_grant,latest.school.open_admissions_policy,latest.student.demographics.age_entry,latest.school.title_iv.eligibility_type
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",132903,3,Public,5,115126,63,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5201,"Business/Commerce, General.",132903,1,Public,3,66912,328,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5201,"Business/Commerce, General.",132903,1,Public,5,108978,148,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5202,"Business Administration, Management and Operations.",132903,1,Public,3,69111,106,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5202,"Business Administration, Management and Operations.",132903,1,Public,5,94283,71,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5203,Accounting and Related Services.,132903,1,Public,3,79563,180,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5203,Accounting and Related Services.,132903,1,Public,5,105203,51,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5206,Business/Managerial Economics.,132903,1,Public,3,74103,49,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5208,Finance and Financial Management Services.,132903,1,Public,3,82007,240,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5209,Hospitality Administration/Management.,132903,2,Public,3,54921,469,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5209,Hospitality Administration/Management.,132903,1,Public,5,61130,32,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5214,Marketing.,132903,1,Public,3,72440,142,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5215,Real Estate.,132903,1,Public,3,72063,34,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5401,History.,132903,3,Public,3,48896,74,132903,University of Central Florida,21,15,0.4011,31400,0.7045342864,2,23,1
5106,Dental Support Services and Allied Professions.,132976,1,Public,1,35097,16,132976,Charlotte Technical College,22,-2,,18431,,1,26,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",132976,1,Public,1,56414,40,132976,Charlotte Technical College,22,-2,,18431,,1,26,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133021,1,Public,2,43985,130,133021,Chipola College,32,6,,21653,,1,23,1
4301,Criminal Justice and Corrections.,133021,1,Public,1,45658,45,133021,Chipola College,32,6,,21653,,1,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133021,1,Public,2,65741,44,133021,Chipola College,32,6,,21653,,1,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133021,3,Public,3,84824,23,133021,Chipola College,32,6,,21653,,1,23,1
5202,"Business Administration, Management and Operations.",133021,1,Public,3,52491,22,133021,Chipola College,32,6,,21653,,1,23,1
5108,Allied Health and Medical Assisting Services.,133155,1,Public,1,41398,19,133155,Lorenzo Walker Technical College,21,-2,,20976,,1,25,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",133155,1,Public,1,39810,16,133155,Lorenzo Walker Technical College,21,-2,,20976,,1,25,1
1101,"Computer and Information Sciences, General.",133386,2,Public,1,47809,18,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
1101,"Computer and Information Sciences, General.",133386,3,Public,3,69567,27,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
1204,Cosmetology and Related Personal Grooming Services.,133386,1,Public,1,30232,56,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
1204,Cosmetology and Related Personal Grooming Services.,133386,0,Public,99,20816,37,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
1205,Culinary Arts and Related Services.,133386,1,Public,1,37483,17,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
1205,Culinary Arts and Related Services.,133386,1,Public,2,33703,30,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133386,2,Public,3,50619,48,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
1599,"Engineering/Engineering-Related Technologies/Technicians, Other.",133386,3,Public,3,80992,37,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133386,3,Public,2,42774,1125,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133386,0,Public,99,52395,20,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
4301,Criminal Justice and Corrections.,133386,1,Public,1,55105,126,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
4302,Fire Protection.,133386,1,Public,1,61737,34,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",133386,1,Public,1,47479,21,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,133386,1,Public,1,33960,20,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5006,Film/Video and Photographic Arts.,133386,1,Public,2,34180,26,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5106,Dental Support Services and Allied Professions.,133386,1,Public,1,33589,21,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5106,Dental Support Services and Allied Professions.,133386,1,Public,2,63800,20,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5107,Health and Medical Administrative Services.,133386,1,Public,2,47638,19,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5108,Allied Health and Medical Assisting Services.,133386,1,Public,1,40990,19,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5108,Allied Health and Medical Assisting Services.,133386,1,Public,2,44934,65,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133386,1,Public,1,56695,104,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133386,1,Public,2,78836,47,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,133386,1,Public,1,33429,25,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133386,1,Public,2,80355,274,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133386,3,Public,3,91166,116,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",133386,1,Public,1,55001,47,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5202,"Business Administration, Management and Operations.",133386,2,Public,1,45982,41,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5202,"Business Administration, Management and Operations.",133386,2,Public,2,52331,42,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5202,"Business Administration, Management and Operations.",133386,3,Public,3,52532,323,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5203,Accounting and Related Services.,133386,3,Public,1,56291,17,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5207,Entrepreneurial and Small Business Operations.,133386,2,Public,1,50464,28,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
5209,Hospitality Administration/Management.,133386,1,Public,2,35413,16,133386,Daytona State College,13,12,,21285,0.8535849057,1,25,1
4201,"Psychology, General.",133465,3,"Private, for-profit",3,39694,121,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
4301,Criminal Justice and Corrections.,133465,3,"Private, for-profit",3,46322,122,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
4301,Criminal Justice and Corrections.,133465,3,"Private, for-profit",5,55950,61,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5107,Health and Medical Administrative Services.,133465,3,"Private, for-profit",2,36905,195,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5107,Health and Medical Administrative Services.,133465,3,"Private, for-profit",3,46885,257,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5107,Health and Medical Administrative Services.,133465,3,"Private, for-profit",5,65167,216,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5108,Allied Health and Medical Assisting Services.,133465,1,"Private, for-profit",2,50681,567,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5108,Allied Health and Medical Assisting Services.,133465,1,"Private, for-profit",5,220550,43,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133465,1,"Private, for-profit",5,129131,210,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5115,Mental and Social Health Services and Allied Professions.,133465,1,"Private, for-profit",5,55052,152,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5122,Public Health.,133465,3,"Private, for-profit",3,45993,73,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133465,2,"Private, for-profit",3,91363,1140,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133465,3,"Private, for-profit",5,119307,2573,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5202,"Business Administration, Management and Operations.",133465,3,"Private, for-profit",3,53445,280,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
5202,"Business Administration, Management and Operations.",133465,3,"Private, for-profit",5,74209,181,133465,South University-West Palm Beach,21,6,,20000,0.7772579044,1,30,1
0301,Natural Resources Conservation and Research.,133492,1,"Private, nonprofit",3,39932,77,133492,Eckerd College,11,11,0.758,77695,0.4113924051,2,21,1
0901,Communication and Media Studies.,133492,1,"Private, nonprofit",3,60969,22,133492,Eckerd College,11,11,0.758,77695,0.4113924051,2,21,1
1609,"Romance Languages, Literatures, and Linguistics.",133492,1,"Private, nonprofit",3,54501,16,133492,Eckerd College,11,11,0.758,77695,0.4113924051,2,21,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133492,1,"Private, nonprofit",3,45768,95,133492,Eckerd College,11,11,0.758,77695,0.4113924051,2,21,1
2601,"Biology, General.",133492,1,"Private, nonprofit",3,47814,50,133492,Eckerd College,11,11,0.758,77695,0.4113924051,2,21,1
2613,"Ecology, Evolution, Systematics, and Population Biology.",133492,1,"Private, nonprofit",3,48631,52,133492,Eckerd College,11,11,0.758,77695,0.4113924051,2,21,1
4201,"Psychology, General.",133492,1,"Private, nonprofit",3,53220,35,133492,Eckerd College,11,11,0.758,77695,0.4113924051,2,21,1
5201,"Business/Commerce, General.",133492,1,"Private, nonprofit",3,63660,23,133492,Eckerd College,11,11,0.758,77695,0.4113924051,2,21,1
5202,"Business Administration, Management and Operations.",133492,1,"Private, nonprofit",3,61685,20,133492,Eckerd College,11,11,0.758,77695,0.4113924051,2,21,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133508,1,Public,3,57918,65,133508,Florida SouthWestern State College,21,12,,25854,0.8308977035,1,23,1
2203,Legal Support Services.,133508,1,Public,2,43758,17,133508,Florida SouthWestern State College,21,12,,25854,0.8308977035,1,23,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133508,1,Public,2,47776,1206,133508,Florida SouthWestern State College,21,12,,25854,0.8308977035,1,23,1
4399,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",133508,1,Public,3,55414,16,133508,Florida SouthWestern State College,21,12,,25854,0.8308977035,1,23,1
5106,Dental Support Services and Allied Professions.,133508,1,Public,2,69687,22,133508,Florida SouthWestern State College,21,12,,25854,0.8308977035,1,23,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133508,1,Public,2,78918,75,133508,Florida SouthWestern State College,21,12,,25854,0.8308977035,1,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133508,1,Public,2,78773,161,133508,Florida SouthWestern State College,21,12,,25854,0.8308977035,1,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133508,3,Public,3,89818,88,133508,Florida SouthWestern State College,21,12,,25854,0.8308977035,1,23,1
5202,"Business Administration, Management and Operations.",133508,1,Public,2,50236,26,133508,Florida SouthWestern State College,21,12,,25854,0.8308977035,1,23,1
5202,"Business Administration, Management and Operations.",133508,1,Public,3,57132,118,133508,Florida SouthWestern State College,21,12,,25854,0.8308977035,1,23,1
1402,"Aerospace, Aeronautical, and Astronautical/Space Engineering.",133553,1,"Private, nonprofit",3,95552,286,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
1402,"Aerospace, Aeronautical, and Astronautical/Space Engineering.",133553,1,"Private, nonprofit",5,121654,19,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
1409,Computer Engineering.,133553,1,"Private, nonprofit",3,105527,31,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
1410,"Electrical, Electronics, and Communications Engineering.",133553,1,"Private, nonprofit",3,99450,25,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
1412,Engineering Physics.,133553,1,"Private, nonprofit",3,94084,21,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
1419,Mechanical Engineering.,133553,1,"Private, nonprofit",3,96331,100,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
1427,Systems Engineering.,133553,1,"Private, nonprofit",5,125093,88,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
1507,Quality Control and Safety Technologies/Technicians.,133553,1,"Private, nonprofit",5,94965,31,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
2904,Military Systems and Maintenance Technology.,133553,1,"Private, nonprofit",3,72903,25,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4004,Atmospheric Sciences and Meteorology.,133553,1,"Private, nonprofit",3,76421,26,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4228,"Clinical, Counseling and Applied Psychology.",133553,1,"Private, nonprofit",3,82023,39,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4228,"Clinical, Counseling and Applied Psychology.",133553,1,"Private, nonprofit",5,109268,32,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4303,Homeland Security.,133553,1,"Private, nonprofit",3,71014,74,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4304,Security Science and Technology.,133553,0,"Private, nonprofit",3,98996,31,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4304,Security Science and Technology.,133553,1,"Private, nonprofit",5,145240,16,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4509,International Relations and National Security Studies.,133553,0,"Private, nonprofit",3,75520,87,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4509,International Relations and National Security Studies.,133553,0,"Private, nonprofit",5,81886,21,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,133553,0,"Private, nonprofit",2,83749,47,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,133553,0,"Private, nonprofit",3,87797,85,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4901,Air Transportation.,133553,1,"Private, nonprofit",2,83343,208,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4901,Air Transportation.,133553,1,"Private, nonprofit",3,90495,1152,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
4901,Air Transportation.,133553,1,"Private, nonprofit",5,113161,375,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
5202,"Business Administration, Management and Operations.",133553,0,"Private, nonprofit",2,85869,64,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
5202,"Business Administration, Management and Operations.",133553,1,"Private, nonprofit",3,83749,455,133553,Embry-Riddle Aeronautical University-Daytona Beach,13,13,0.6481,38662,0.6700304341,2,25,1
