code,title,unit_id,distance,credential.level,repayment.1_yr_bb_fed_comp.count,earnings.1_yr.working_not_enrolled.overall_count,earnings.1_yr.not_working_not_enrolled.overall_count,debt.staff_grad_plus.all.eval_inst.median_payment,id,school.name,latest.academics.program_reporter.programs_offered,latest.academics.program_percentage.agriculture,latest.academics.program_percentage.resources,latest.academics.program_percentage.architecture,latest.academics.program_percentage.ethnic_cultural_gender,latest.academics.program_percentage.communication,latest.academics.program_percentage.communications_technology,latest.academics.program_percentage.computer,latest.academics.program_percentage.personal_culinary,latest.academics.program_percentage.education,latest.academics.program_percentage.engineering,latest.academics.program_percentage.engineering_technology,latest.academics.program_percentage.language,latest.academics.program_percentage.family_consumer_science,latest.academics.program_percentage.legal,latest.academics.program_percentage.english,latest.academics.program_percentage.humanities,latest.academics.program_percentage.library,latest.academics.program_percentage.biological,latest.academics.program_percentage.mathematics,latest.academics.program_percentage.military,latest.academics.program_percentage.multidiscipline,latest.academics.program_percentage.parks_recreation_fitness,latest.academics.program_percentage.philosophy_religious,latest.academics.program_percentage.theology_religious_vocation,latest.academics.program_percentage.physical_science,latest.academics.program_percentage.science_technology,latest.academics.program_percentage.psychology,latest.academics.program_percentage.security_law_enforcement,latest.academics.program_percentage.public_administration_social_service,latest.academics.program_percentage.social_science,latest.academics.program_percentage.construction,latest.academics.program_percentage.mechanic_repair_technology,latest.academics.program_percentage.precision_production,latest.academics.program_percentage.transportation,latest.academics.program_percentage.visual_performing,latest.academics.program_percentage.health,latest.academics.program_percentage.business_marketing,latest.academics.program_percentage.history,latest.school.instructional_expenditure_per_fte,latest.school.faculty_salary,latest.school.ft_faculty_rate,latest.student.demographics.student_faculty_ratio,latest.school.endowment.begin,latest.school.endowment.end,latest.school.dolflag,latest.admissions.admission_rate.overall,latest.school.open_admissions_policy
3105,"Sports, Kinesiology, and Physical Education/Fitness.",136215,2,3,36.0,25.0,1.0,246.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
4201,"Psychology, General.",136215,2,3,60.0,50.0,1.0,207.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
4201,"Psychology, General.",136215,3,5,24.0,,1.0,576.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
4228,"Clinical, Counseling and Applied Psychology.",136215,2,5,318.0,278.0,21.0,816.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
4228,"Clinical, Counseling and Applied Psychology.",136215,2,6,85.0,86.0,7.0,,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
4301,Criminal Justice and Corrections.,136215,2,3,11.0,,0.0,,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
4301,Criminal Justice and Corrections.,136215,3,5,72.0,55.0,2.0,583.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
4301,Criminal Justice and Corrections.,136215,3,6,23.0,23.0,0.0,1221.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
4404,Public Administration.,136215,2,5,32.0,30.0,0.0,700.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
4407,Social Work.,136215,3,5,51.0,32.0,5.0,688.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5100,"Health Services/Allied Health/Health Sciences, General.",136215,2,3,11.0,,3.0,,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5100,"Health Services/Allied Health/Health Sciences, General.",136215,2,5,29.0,37.0,1.0,702.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5100,"Health Services/Allied Health/Health Sciences, General.",136215,2,6,52.0,67.0,1.0,903.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5102,Communication Disorders Sciences and Services.,136215,2,5,364.0,380.0,4.0,1049.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5102,Communication Disorders Sciences and Services.,136215,0,6,32.0,40.0,1.0,1283.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5104,Dentistry.,136215,0,6,216.0,162.0,12.0,4623.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5108,Allied Health and Medical Assisting Services.,136215,2,5,57.0,60.0,1.0,2194.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136215,2,3,51.0,51.0,3.0,322.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136215,2,5,391.0,418.0,9.0,1560.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5112,Medicine.,136215,0,6,,385.0,5.0,3830.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5115,Mental and Social Health Services and Allied Professions.,136215,2,5,190.0,170.0,11.0,901.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5115,Mental and Social Health Services and Allied Professions.,136215,2,6,51.0,44.0,5.0,2492.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5117,Optometry.,136215,0,6,144.0,132.0,4.0,2341.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",136215,2,6,426.0,396.0,28.0,2389.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5122,Public Health.,136215,2,5,42.0,83.0,1.0,581.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5123,Rehabilitation and Therapeutic Professions.,136215,2,5,81.0,81.0,1.0,1041.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5123,Rehabilitation and Therapeutic Professions.,136215,2,6,226.0,235.0,6.0,1616.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5127,Medical Illustration and Informatics.,136215,2,5,17.0,22.0,0.0,917.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136215,3,3,589.0,607.0,28.0,278.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136215,2,5,276.0,298.0,5.0,798.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5202,"Business Administration, Management and Operations.",136215,2,3,54.0,41.0,12.0,270.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5202,"Business Administration, Management and Operations.",136215,2,5,670.0,617.0,21.0,631.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5203,Accounting and Related Services.,136215,2,3,10.0,,1.0,,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5203,Accounting and Related Services.,136215,2,5,100.0,122.0,5.0,555.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5208,Finance and Financial Management Services.,136215,2,3,18.0,19.0,2.0,244.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5210,Human Resources Management and Services.,136215,2,5,35.0,47.0,2.0,700.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
5216,Taxation.,136215,2,5,20.0,22.0,0.0,540.0,136215,Nova Southeastern University,,0,0.0071,0,0,0.0091,0,0.0197,0,0.0343,0.0045,0,0,0.0161,0.0136,0.002,0.0126,0,0.2807,0.0025,0,0.0045,0.0328,0.001,0,0.005,0,0.06,0.0131,0.002,0.0106,0,0,0,0,0.0126,0.3664,0.0892,0.0005,18297,11462,0.482,16,224941000,252077000,1,0.7321,2
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",136233,1,3,15.0,48.0,1.0,125.0,136233,Northwest Florida State College,,0,0,0,0,0,0,0.0309,0.0108,0.0251,0,0.0129,0,0.0057,0.0014,0,0.4978,0,0,0,0,0,0.0086,0,0,0,0,0,0.1114,0,0,0.0014,0.0108,0.0251,0,0.0036,0.1659,0.0884,0,7556,6280,0.3218,22,60824111,68141263,1,,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",136233,3,2,81.0,142.0,21.0,58.0,136233,Northwest Florida State College,,0,0,0,0,0,0,0.0309,0.0108,0.0251,0,0.0129,0,0.0057,0.0014,0,0.4978,0,0,0,0,0,0.0086,0,0,0,0,0,0.1114,0,0,0.0014,0.0108,0.0251,0,0.0036,0.1659,0.0884,0,7556,6280,0.3218,22,60824111,68141263,1,,1
4301,Criminal Justice and Corrections.,136233,1,1,10.0,77.0,2.0,,136233,Northwest Florida State College,,0,0,0,0,0,0,0.0309,0.0108,0.0251,0,0.0129,0,0.0057,0.0014,0,0.4978,0,0,0,0,0,0.0086,0,0,0,0,0,0.1114,0,0,0.0014,0.0108,0.0251,0,0.0036,0.1659,0.0884,0,7556,6280,0.3218,22,60824111,68141263,1,,1
4805,Precision Metal Working.,136233,1,1,,17.0,0.0,,136233,Northwest Florida State College,,0,0,0,0,0,0,0.0309,0.0108,0.0251,0,0.0129,0,0.0057,0.0014,0,0.4978,0,0,0,0,0,0.0086,0,0,0,0,0,0.1114,0,0,0.0014,0.0108,0.0251,0,0.0036,0.1659,0.0884,0,7556,6280,0.3218,22,60824111,68141263,1,,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136233,1,1,,19.0,1.0,,136233,Northwest Florida State College,,0,0,0,0,0,0,0.0309,0.0108,0.0251,0,0.0129,0,0.0057,0.0014,0,0.4978,0,0,0,0,0,0.0086,0,0,0,0,0,0.1114,0,0,0.0014,0.0108,0.0251,0,0.0036,0.1659,0.0884,0,7556,6280,0.3218,22,60824111,68141263,1,,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136233,1,2,18.0,22.0,1.0,80.0,136233,Northwest Florida State College,,0,0,0,0,0,0,0.0309,0.0108,0.0251,0,0.0129,0,0.0057,0.0014,0,0.4978,0,0,0,0,0,0.0086,0,0,0,0,0,0.1114,0,0,0.0014,0.0108,0.0251,0,0.0036,0.1659,0.0884,0,7556,6280,0.3218,22,60824111,68141263,1,,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136233,3,3,,49.0,2.0,,136233,Northwest Florida State College,,0,0,0,0,0,0,0.0309,0.0108,0.0251,0,0.0129,0,0.0057,0.0014,0,0.4978,0,0,0,0,0,0.0086,0,0,0,0,0,0.1114,0,0,0.0014,0.0108,0.0251,0,0.0036,0.1659,0.0884,0,7556,6280,0.3218,22,60824111,68141263,1,,1
5202,"Business Administration, Management and Operations.",136233,1,3,19.0,47.0,6.0,79.0,136233,Northwest Florida State College,,0,0,0,0,0,0,0.0309,0.0108,0.0251,0,0.0129,0,0.0057,0.0014,0,0.4978,0,0,0,0,0,0.0086,0,0,0,0,0,0.1114,0,0,0.0014,0.0108,0.0251,0,0.0036,0.1659,0.0884,0,7556,6280,0.3218,22,60824111,68141263,1,,1
1110,Computer/Information Technology Administration and Management.,136303,0,1,,,,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
1204,Cosmetology and Related Personal Grooming Services.,136303,0,1,,,,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
1205,Culinary Arts and Related Services.,136303,0,1,,,4.0,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",136303,0,1,,,,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,136303,0,1,,,,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
4805,Precision Metal Working.,136303,0,1,,,,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
5004,Design and Applied Arts.,136303,0,1,,,2.0,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
5106,Dental Support Services and Allied Professions.,136303,0,1,,19.0,1.0,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
5107,Health and Medical Administrative Services.,136303,1,1,,,2.0,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
5108,Allied Health and Medical Assisting Services.,136303,1,1,,,,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,136303,1,1,,,,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
5135,Somatic Bodywork and Related Therapeutic Services.,136303,1,1,,,,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",136303,1,1,,22.0,1.0,,136303,Orange Technical College,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.9841,0,0,4000,,,2,,,1,,1
0901,Communication and Media Studies.,136330,3,3,20.0,,1.0,,136330,Palm Beach Atlantic University,,0,0,0,0,0.0773,0,0.0177,0,0.0353,0,0,0,0.0022,0.0088,0.0199,0.0375,0,0.0596,0.0022,0,0.0022,0.0574,0.0044,0.0419,0.0132,0,0.0993,0,0,0.0155,0,0,0,0,0.0971,0.1545,0.2406,0.0132,12213,9265,1,13,101717017,109770462,0,0.8199,2
1311,Student Counseling and Personnel Services.,136330,1,5,23.0,21.0,1.0,493.0,136330,Palm Beach Atlantic University,,0,0,0,0,0.0773,0,0.0177,0,0.0353,0,0,0,0.0022,0.0088,0.0199,0.0375,0,0.0596,0.0022,0,0.0022,0.0574,0.0044,0.0419,0.0132,0,0.0993,0,0,0.0155,0,0,0,0,0.0971,0.1545,0.2406,0.0132,12213,9265,1,13,101717017,109770462,0,0.8199,2
2601,"Biology, General.",136330,1,3,29.0,23.0,2.0,207.0,136330,Palm Beach Atlantic University,,0,0,0,0,0.0773,0,0.0177,0,0.0353,0,0,0,0.0022,0.0088,0.0199,0.0375,0,0.0596,0.0022,0,0.0022,0.0574,0.0044,0.0419,0.0132,0,0.0993,0,0,0.0155,0,0,0,0,0.0971,0.1545,0.2406,0.0132,12213,9265,1,13,101717017,109770462,0,0.8199,2
3903,Missions/Missionary Studies and Missiology.,136330,1,3,11.0,,0.0,,136330,Palm Beach Atlantic University,,0,0,0,0,0.0773,0,0.0177,0,0.0353,0,0,0,0.0022,0.0088,0.0199,0.0375,0,0.0596,0.0022,0,0.0022,0.0574,0.0044,0.0419,0.0132,0,0.0993,0,0,0.0155,0,0,0,0,0.0971,0.1545,0.2406,0.0132,12213,9265,1,13,101717017,109770462,0,0.8199,2
3906,Theological and Ministerial Studies.,136330,2,3,24.0,22.0,1.0,268.0,136330,Palm Beach Atlantic University,,0,0,0,0,0.0773,0,0.0177,0,0.0353,0,0,0,0.0022,0.0088,0.0199,0.0375,0,0.0596,0.0022,0,0.0022,0.0574,0.0044,0.0419,0.0132,0,0.0993,0,0,0.0155,0,0,0,0,0.0971,0.1545,0.2406,0.0132,12213,9265,1,13,101717017,109770462,0,0.8199,2
