code,title,unit_id,distance,school.type,credential.level,earnings.1_yr.overall_median_earnings,earnings.1_yr.working_not_enrolled.overall_count,earnings.4_yr.overall_median_earnings,earnings.4_yr.working_not_enrolled.overall_count,earnings.5_yr.overall_median_earnings,earnings.5_yr.working_not_enrolled.overall_count,id,school.name,location.lat,location.lon,latest.school.locale,latest.school.carnegie_size_setting,latest.admissions.admission_rate.overall,latest.student.demographics.median_family_income,latest.student.students_with_pell_grant,latest.school.open_admissions_policy,latest.student.demographics.age_entry,latest.school.title_iv.eligibility_type
1313,"Teacher Education and Professional Development, Specific Subject Areas.",136172,1,Public,3,47219.0,20.0,52496,17,52853.0,25.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
1408,Civil Engineering.,136172,1,Public,3,65622.0,45.0,77498,34,82791.0,45.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
1410,"Electrical, Electronics, and Communications Engineering.",136172,1,Public,3,68285.0,48.0,90944,34,92420.0,37.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
1419,Mechanical Engineering.,136172,1,Public,3,66743.0,69.0,85995,85,87430.0,66.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
1510,Construction Engineering Technology/Technician.,136172,1,Public,3,75407.0,67.0,94692,42,91779.0,30.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
1609,"Romance Languages, Literatures, and Linguistics.",136172,1,Public,3,,,49750,17,48744.0,29.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
1616,American Sign Language.,136172,1,Public,3,32695.0,20.0,39944,23,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
2301,"English Language and Literature, General.",136172,1,Public,3,27396.0,84.0,42390,93,43520.0,78.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
2301,"English Language and Literature, General.",136172,1,Public,5,,,54367,17,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
2601,"Biology, General.",136172,1,Public,3,26964.0,128.0,55828,84,56373.0,107.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
2701,Mathematics.,136172,1,Public,3,46176.0,21.0,62631,20,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
3000,"Multi-/Interdisciplinary Studies, General.",136172,1,Public,3,29021.0,108.0,49804,96,51720.0,30.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
3020,International/Globalization Studies.,136172,1,Public,3,30861.0,47.0,54321,41,44186.0,47.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",136172,1,Public,3,33364.0,81.0,51606,76,50021.0,73.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
4005,Chemistry.,136172,1,Public,3,31663.0,19.0,55478,18,69271.0,17.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
4008,Physics.,136172,1,Public,3,,,64413,16,59535.0,18.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
4227,Research and Experimental Psychology.,136172,1,Public,3,30816.0,257.0,45521,274,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
4301,Criminal Justice and Corrections.,136172,1,Public,3,36684.0,161.0,51654,172,54503.0,163.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
4404,Public Administration.,136172,1,Public,5,53302.0,20.0,67442,20,67027.0,17.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
4407,Social Work.,136172,1,Public,3,,,47659,39,54778.0,29.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
4502,Anthropology.,136172,1,Public,3,32477.0,28.0,48132,33,38523.0,28.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
4506,Economics.,136172,1,Public,3,41519.0,29.0,75014,31,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
4510,Political Science and Government.,136172,1,Public,3,37841.0,98.0,58718,92,51478.0,79.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
4511,Sociology.,136172,1,Public,3,35728.0,46.0,44152,66,49470.0,71.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5007,Fine and Studio Arts.,136172,1,Public,3,31770.0,101.0,43804,79,44769.0,105.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5009,Music.,136172,1,Public,3,24405.0,37.0,33841,40,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5100,"Health Services/Allied Health/Health Sciences, General.",136172,1,Public,3,36199.0,144.0,53540,161,53431.0,120.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5100,"Health Services/Allied Health/Health Sciences, General.",136172,1,Public,5,44345.0,16.0,55762,20,58633.0,16.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5107,Health and Medical Administrative Services.,136172,1,Public,3,41097.0,93.0,55345,100,59637.0,104.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5107,Health and Medical Administrative Services.,136172,1,Public,5,64089.0,25.0,84976,28,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136172,1,Public,3,,,56179,28,51720.0,30.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5115,Mental and Social Health Services and Allied Professions.,136172,1,Public,5,45840.0,57.0,59696,45,61948.0,16.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5122,Public Health.,136172,1,Public,5,55503.0,33.0,63367,25,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5123,Rehabilitation and Therapeutic Professions.,136172,0,Public,6,75760.0,45.0,85171,48,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5131,Dietetics and Clinical Nutrition Services.,136172,1,Public,3,30631.0,46.0,54952,78,55220.0,91.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5131,Dietetics and Clinical Nutrition Services.,136172,3,Public,5,49207.0,18.0,66348,20,67241.0,17.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136172,2,Public,3,76508.0,306.0,79454,224,75927.0,134.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136172,0,Public,6,156046.0,176.0,135151,124,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5201,"Business/Commerce, General.",136172,1,Public,5,58996.0,41.0,81376,41,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5202,"Business Administration, Management and Operations.",136172,1,Public,3,44752.0,257.0,65768,218,64007.0,209.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5202,"Business Administration, Management and Operations.",136172,1,Public,5,66423.0,152.0,99023,136,95416.0,95.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5203,Accounting and Related Services.,136172,1,Public,3,58514.0,77.0,73868,103,77318.0,79.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5203,Accounting and Related Services.,136172,1,Public,5,71474.0,36.0,110979,33,82235.0,17.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5206,Business/Managerial Economics.,136172,1,Public,3,42357.0,19.0,64541,23,,,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5208,Finance and Financial Management Services.,136172,1,Public,3,51118.0,151.0,75475,142,72191.0,115.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5211,International Business.,136172,1,Public,3,49379.0,52.0,68527,39,63194.0,39.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5214,Marketing.,136172,1,Public,3,43720.0,126.0,62294,122,63817.0,78.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
5401,History.,136172,1,Public,3,25689.0,37.0,49611,43,43692.0,48.0,136172,University of North Florida,30.27194,-81.509144,11,15,0.5324,37074,0.6143506622,2,22,1
1101,"Computer and Information Sciences, General.",136215,2,"Private, nonprofit",5,78871.0,29.0,103720,24,105017.0,40.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
1104,Information Science/Studies.,136215,3,"Private, nonprofit",5,74687.0,68.0,105187,69,109801.0,55.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
1107,Computer Science.,136215,2,"Private, nonprofit",5,,,142461,16,137627.0,18.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
1301,"Education, General.",136215,3,"Private, nonprofit",6,72724.0,441.0,81299,546,86029.0,330.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
1303,Curriculum and Instruction.,136215,3,"Private, nonprofit",5,56965.0,31.0,57180,23,63435.0,29.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
1304,Educational Administration and Supervision.,136215,2,"Private, nonprofit",5,52712.0,129.0,70069,149,74994.0,234.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
1310,Special Education and Teaching.,136215,3,"Private, nonprofit",5,55480.0,37.0,58972,40,56508.0,59.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
1311,Student Counseling and Personnel Services.,136215,2,"Private, nonprofit",5,,,58880,38,58983.0,33.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",136215,3,"Private, nonprofit",5,,,57713,23,65201.0,233.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",136215,2,"Private, nonprofit",5,58288.0,101.0,64174,116,59634.0,160.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",136215,3,"Private, nonprofit",6,,,55151,21,46299.0,21.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
1907,"Human Development, Family Studies, and Related Services.",136215,3,"Private, nonprofit",5,46052.0,89.0,61760,91,60711.0,42.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
2201,Law.,136215,2,"Private, nonprofit",7,61884.0,310.0,96470,470,98926.0,128.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
2202,Legal Research and Advanced Professional Studies.,136215,2,"Private, nonprofit",5,78762.0,77.0,91014,53,78293.0,41.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
2601,"Biology, General.",136215,2,"Private, nonprofit",3,23110.0,73.0,57249,85,65902.0,136.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
2609,"Physiology, Pathology and Related Sciences.",136215,2,"Private, nonprofit",3,,,122809,115,,,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
2613,"Ecology, Evolution, Systematics, and Population Biology.",136215,2,"Private, nonprofit",3,31114.0,25.0,45287,19,,,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
2613,"Ecology, Evolution, Systematics, and Population Biology.",136215,2,"Private, nonprofit",5,47731.0,38.0,62655,34,58900.0,42.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
3028,Dispute Resolution.,136215,2,"Private, nonprofit",6,84585.0,29.0,66910,30,87357.0,38.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",136215,2,"Private, nonprofit",3,23136.0,25.0,55487,38,36499.0,49.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
4201,"Psychology, General.",136215,2,"Private, nonprofit",3,24711.0,50.0,50563,45,46225.0,72.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
4201,"Psychology, General.",136215,3,"Private, nonprofit",5,,,60151,19,58922.0,25.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
4228,"Clinical, Counseling and Applied Psychology.",136215,2,"Private, nonprofit",5,46761.0,278.0,64896,346,59029.0,257.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
4228,"Clinical, Counseling and Applied Psychology.",136215,2,"Private, nonprofit",6,63861.0,86.0,99428,108,101588.0,70.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
4301,Criminal Justice and Corrections.,136215,2,"Private, nonprofit",3,,,71972,17,,,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
4301,Criminal Justice and Corrections.,136215,3,"Private, nonprofit",5,52703.0,55.0,61713,55,54798.0,65.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
4301,Criminal Justice and Corrections.,136215,3,"Private, nonprofit",6,90969.0,23.0,109172,17,,,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
4404,Public Administration.,136215,2,"Private, nonprofit",5,66078.0,30.0,71298,31,65021.0,39.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
4407,Social Work.,136215,3,"Private, nonprofit",5,44652.0,32.0,62202,51,55496.0,27.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5100,"Health Services/Allied Health/Health Sciences, General.",136215,2,"Private, nonprofit",3,,,82727,20,70426.0,33.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5100,"Health Services/Allied Health/Health Sciences, General.",136215,2,"Private, nonprofit",5,75171.0,37.0,85889,47,81938.0,50.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5100,"Health Services/Allied Health/Health Sciences, General.",136215,2,"Private, nonprofit",6,105792.0,67.0,114954,74,112315.0,56.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5102,Communication Disorders Sciences and Services.,136215,2,"Private, nonprofit",5,61783.0,380.0,67111,377,61527.0,261.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5102,Communication Disorders Sciences and Services.,136215,0,"Private, nonprofit",6,84181.0,40.0,96694,29,97163.0,33.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5104,Dentistry.,136215,0,"Private, nonprofit",6,110451.0,162.0,156942,189,140547.0,180.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5108,Allied Health and Medical Assisting Services.,136215,2,"Private, nonprofit",5,192191.0,60.0,221571,108,183981.0,56.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136215,2,"Private, nonprofit",3,74202.0,51.0,83250,84,,,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136215,2,"Private, nonprofit",5,113185.0,418.0,129749,415,127336.0,201.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5112,Medicine.,136215,0,"Private, nonprofit",6,61451.0,385.0,130217,373,205088.0,374.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5115,Mental and Social Health Services and Allied Professions.,136215,2,"Private, nonprofit",5,44672.0,170.0,55344,191,52275.0,175.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5115,Mental and Social Health Services and Allied Professions.,136215,2,"Private, nonprofit",6,64191.0,44.0,62583,35,93474.0,19.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5117,Optometry.,136215,0,"Private, nonprofit",6,88293.0,132.0,130197,141,117355.0,144.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",136215,2,"Private, nonprofit",6,101636.0,396.0,131167,413,133099.0,369.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5122,Public Health.,136215,2,"Private, nonprofit",5,61030.0,83.0,98338,91,81275.0,42.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
5123,Rehabilitation and Therapeutic Professions.,136215,2,"Private, nonprofit",5,66669.0,81.0,73781,84,74731.0,84.0,136215,Nova Southeastern University,26.082288,-80.249891,21,16,0.7321,31002,0.6566484517,2,24,1
