code,title,unit_id,distance,school_type,credential_level,school_city,location_lat,location_lon,locale,carnegie_size_setting,median_family_income,students_with_pell_grant,age_entry,title_iv_eligibility_type,actual,pred,school_name,4_yr_working_count,error,school_count,confidence,pct_error,score
1402,"Aerospace, Aeronautical, and Astronautical/Space Engineering.",132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,96971.99999999997,73571.125,University of Central Florida,64,23400.87499999997,5,low,0.3180714580618411,0.3126545512328269
1408,Civil Engineering.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,86803.0,78955.83,University of Central Florida,59,7847.171875,8,medium,0.09938686049339693,0.09752604622398259
1409,Computer Engineering.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,106680.00000000009,111226.16,University of Central Florida,65,-4546.156249999913,13,medium,-0.04087308600129668,-0.04018946533548743
1410,"Electrical, Electronics, and Communications Engineering.",132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,99442.00000000006,101780.22,University of Central Florida,86,-2338.218749999942,10,medium,-0.02297321403624849,-0.022696123596828818
1419,Mechanical Engineering.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,89663.00000000004,90978.01,University of Central Florida,209,-1315.0078124999563,12,medium,-0.01445412846597065,-0.01439235629569636
1419,Mechanical Engineering.,132903,3,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,104337.00000000004,96757.98,University of Central Florida,27,7579.023437500044,2,low,0.0783297016613864,0.0747299233252802
1435,Industrial Engineering.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,91630.00000000007,84652.96,University of Central Florida,40,6977.039062500073,4,low,0.08241931510997329,0.07999898004634262
1435,Industrial Engineering.,132903,3,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,118190.99999999996,107756.81,University of Central Florida,20,10434.187499999956,2,low,0.09683088482224692,0.09061727226476109
2203,Legal Support Services.,132903,0,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,61853.00000000005,60543.3,University of Central Florida,24,1309.699218750051,4,low,0.021632438302003832,0.020497952938016904
2301,"English Language and Literature, General.",132903,3,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,46532.00000000003,46212.164,University of Central Florida,169,319.8359375000291,11,medium,0.006921033541460307,0.0068831397744142766
2401,"Liberal Arts and Sciences, General Studies and Humanities.",132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,52861.99999999996,57251.21,University of Central Florida,231,-4389.210937500036,12,medium,-0.07666581834036053,-0.07637421606000863
2601,"Biology, General.",132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,51313.0,54168.176,University of Central Florida,174,-2855.17578125,24,high,-0.052709468983784806,-0.0524305321885013
2701,Mathematics.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,69005.0,65529.13,University of Central Florida,21,3475.87109375,6,medium,0.05304314511372179,0.04981721641711337
3000,"Multi-/Interdisciplinary Studies, General.",132903,3,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,51959.00000000003,54783.234,University of Central Florida,344,-2824.234374999971,7,medium,-0.051552895830641085,-0.05142939849017377
4201,"Psychology, General.",132903,3,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,49760.000000000015,48946.16,University of Central Florida,597,813.8398437500146,29,high,0.01662724596070473,0.01660615720210046
4301,Criminal Justice and Corrections.,132903,2,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,52446.99999999997,57337.92,University of Central Florida,197,-4890.921875000029,23,high,-0.08529995010392115,-0.08490939994900408
4301,Criminal Justice and Corrections.,132903,3,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,60329.00000000003,69179.75,University of Central Florida,37,-8850.74999999997,10,medium,-0.12793845019676958,-0.12382937489340935
4404,Public Administration.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,55259.0,61158.84,University of Central Florida,39,-5899.83984375,7,medium,-0.09646749118889511,-0.09355091529126633
4404,Public Administration.,132903,3,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,79042.99999999996,78431.62,University of Central Florida,23,611.3828124999563,10,medium,0.007795106545340941,0.007366456564249332
4407,Social Work.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,51153.00000000004,53091.605,University of Central Florida,59,-1938.6054687499636,12,medium,-0.03651435008668248,-0.03583069408484908
4407,Social Work.,132903,3,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,58122.99999999999,67572.766,University of Central Florida,115,-9449.765625000007,9,medium,-0.139845772739896,-0.13864503949653842
4501,"Social Sciences, General.",132903,3,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,46387.99999999999,56002.37,University of Central Florida,22,-9614.371093750007,5,low,-0.17167792909438068,-0.1617601101759592
4502,Anthropology.,132903,3,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,39319.000000000015,48810.934,University of Central Florida,31,-9491.933593749985,7,medium,-0.1944632666269137,-0.18681940623595986
4510,Political Science and Government.,132903,3,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,64056.00000000002,57629.184,University of Central Florida,138,6426.816406250022,14,medium,0.11152017095288198,0.11074649436092307
4511,Sociology.,132903,3,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,52197.00000000002,48729.68,University of Central Florida,60,3467.320312500022,12,medium,0.07115417820793615,0.06984777343191556
5001,"Visual and Performing Arts, General.",132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,52921.99999999996,50836.434,University of Central Florida,120,2085.5664062499636,5,low,0.041025033795965775,0.04068989281547057
5001,"Visual and Performing Arts, General.",132903,1,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,84762.00000000007,59950.48,University of Central Florida,42,24811.519531250073,1,low,0.41386690043599256,0.40237740059206145
5005,Drama/Theatre Arts and Stagecraft.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,42953.99999999997,42594.49,University of Central Florida,54,359.5117187499709,11,medium,0.008440334260529835,0.008265166959746908
5006,Film/Video and Photographic Arts.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,41255.00000000002,48768.87,University of Central Florida,73,-7513.871093749978,7,medium,-0.1540710482985308,-0.15182052195986592
5007,Fine and Studio Arts.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,46778.99999999998,41085.957,University of Central Florida,119,5693.042968749978,12,medium,0.1385642049038762,0.13742111545491031
5009,Music.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,39897.99999999998,39534.14,University of Central Florida,27,363.8593749999782,10,medium,0.009203674830100804,0.008780703868087103
5010,"Arts, Entertainment, and Media Management.",132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,59649.00000000002,51040.46,University of Central Florida,51,8608.539062500022,3,low,0.16866107602439834,0.16492061713493256
5100,"Health Services/Allied Health/Health Sciences, General.",132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,56147.99999999996,57589.957,University of Central Florida,317,-1441.9570312500364,15,medium,-0.02503834184956221,-0.024972403159037166
5100,"Health Services/Allied Health/Health Sciences, General.",132903,3,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,86073.99999999997,74525.516,University of Central Florida,55,11548.48437499997,4,low,0.15496014053911447,0.15181199948835133
5102,Communication Disorders Sciences and Services.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,51149.00000000001,55002.473,University of Central Florida,111,-3853.4726562499927,5,low,-0.07005998949052916,-0.06943301291797628
5102,Communication Disorders Sciences and Services.,132903,1,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,71169.00000000001,68998.04,University of Central Florida,49,2170.9609375000146,8,medium,0.031464096182987296,0.030733178284323887
5107,Health and Medical Administrative Services.,132903,3,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,56075.0,61962.734,University of Central Florida,281,-5887.734375,18,high,-0.09502057057984702,-0.09473277101054606
5107,Health and Medical Administrative Services.,132903,3,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,97349.99999999993,74222.72,University of Central Florida,37,23127.281249999927,12,medium,0.31159302218365487,0.30158540375319054
5123,Rehabilitation and Therapeutic Professions.,132903,0,Public,6,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,84715.99999999997,87674.875,University of Central Florida,27,-2958.875000000029,8,medium,-0.03374826596559196,-0.03219730542154106
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",132903,2,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,83737.00000000001,88508.92,University of Central Florida,398,-4771.921874999985,57,high,-0.05391458594128294,-0.053805478474485635
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",132903,3,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,115125.99999999999,127097.086,University of Central Florida,63,-11971.085937500015,18,high,-0.09418851619766323,-0.09255473019975842
5201,"Business/Commerce, General.",132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,66912.0,75008.31,University of Central Florida,328,-8096.3125,9,medium,-0.10793887010856297,-0.10766563113714848
5201,"Business/Commerce, General.",132903,1,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,108978.00000000006,86554.234,University of Central Florida,148,22423.76562500006,3,low,0.2590718500015622,0.25741562907896937
5202,"Business Administration, Management and Operations.",132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,69111.00000000003,64917.5,University of Central Florida,106,4193.500000000029,58,high,0.06459737358955642,0.06398725941219677
5202,"Business Administration, Management and Operations.",132903,1,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,94282.99999999993,94263.9,University of Central Florida,71,19.10156249992724,35,high,0.000202639216248755,0.00019958168784035653
5203,Accounting and Related Services.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,79562.99999999993,76753.04,University of Central Florida,180,2809.9609374999272,24,high,0.036610419233195135,0.03642419270727961
5203,Accounting and Related Services.,132903,1,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,105203.00000000004,96408.33,University of Central Florida,51,8794.671875000044,19,high,0.09122315515727178,0.089200065599941
5208,Finance and Financial Management Services.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,82006.99999999996,82047.055,University of Central Florida,240,-40.054687500043656,15,medium,-0.00048819165602718523,-0.0004864155619486373
5209,Hospitality Administration/Management.,132903,2,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,54921.0,48389.715,University of Central Florida,469,6531.28515625,7,medium,0.13497259029815462,0.13474659398842903
5209,Hospitality Administration/Management.,132903,1,Public,5,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,61130.00000000005,73129.1,University of Central Florida,32,-11999.101562499949,2,low,-0.16408107451237974,-0.1578601861137706
5214,Marketing.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,72440.00000000001,63420.344,University of Central Florida,142,9019.656250000015,17,high,0.1422202359160189,0.14126598388313585
5215,Real Estate.,132903,1,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,72063.00000000004,78504.73,University of Central Florida,34,-6441.726562499956,2,low,-0.08205527035842233,-0.07915205574354414
5401,History.,132903,3,Public,3,Orlando,28.602159,-81.200889,21,15,31400.0,0.7045342864,23.0,1,48896.00000000004,51269.457,University of Central Florida,74,-2373.4570312499636,9,medium,-0.04629378130147317,-0.04562822280735751
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",132976,1,Public,1,Port Charlotte,27.005558,-82.147238,22,-2,18431.0,,26.0,1,56414.00000000002,52701.406,Charlotte Technical College,40,3712.593750000022,47,high,0.0704458194604631,0.06837709944381591
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133021,1,Public,2,Marianna,30.789228,-85.23139,32,6,21653.0,,23.0,1,43985.00000000004,42477.945,Chipola College,130,1507.0546875000364,36,high,0.03547852129882927,0.03521458889019674
4301,Criminal Justice and Corrections.,133021,1,Public,1,Marianna,30.789228,-85.23139,32,6,21653.0,,23.0,1,45658.00000000003,52332.64,Chipola College,45,-6674.640624999971,19,high,-0.12754259187546912,-0.12427288873083946
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133021,1,Public,2,Marianna,30.789228,-85.23139,32,6,21653.0,,23.0,1,65740.99999999997,71162.27,Chipola College,44,-5421.273437500029,58,high,-0.07618184714491162,-0.07417746826023276
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133021,3,Public,3,Marianna,30.789228,-85.23139,32,6,21653.0,,23.0,1,84823.99999999996,83849.016,Chipola College,23,974.9843749999563,57,high,0.01162785713979521,0.010988445643093064
5202,"Business Administration, Management and Operations.",133021,1,Public,3,Marianna,30.789228,-85.23139,32,6,21653.0,,23.0,1,52491.00000000001,61111.79,Chipola College,22,-8620.789062499993,58,high,-0.1410658924366193,-0.13291652819316568
1101,"Computer and Information Sciences, General.",133386,3,Public,3,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,69566.99999999996,74287.664,Daytona State College,27,-4720.664062500044,19,high,-0.06354573295679933,-0.06062537774034838
1204,Cosmetology and Related Personal Grooming Services.,133386,1,Public,1,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,30232.0,23168.12,Daytona State College,56,7063.880859375,80,high,0.3048966045322417,0.29883076852041573
1204,Cosmetology and Related Personal Grooming Services.,133386,0,Public,99,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,20816.00000000002,51368.375,Daytona State College,37,-30552.37499999998,1,low,-0.5947701285080554,-0.5756675425186986
1205,Culinary Arts and Related Services.,133386,1,Public,2,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,33702.99999999999,38390.152,Daytona State College,30,-4687.152343750007,6,medium,-0.12209256951576244,-0.11711142847325078
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133386,2,Public,3,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,50619.00000000004,52648.56,Daytona State College,48,-2029.5585937499636,24,high,-0.03854917680483082,-0.03763202392549523
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133386,3,Public,2,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,42773.99999999997,43020.074,Daytona State College,1125,-246.0742187500291,36,high,-0.005719985918638405,-0.005716471052355255
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133386,0,Public,99,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,52394.99999999999,35529.746,Daytona State College,20,16865.253906249993,1,low,0.47467983198497277,0.4442197512966525
4301,Criminal Justice and Corrections.,133386,1,Public,1,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,55104.99999999999,53026.477,Daytona State College,126,2078.5234374999927,19,high,0.03919784176212666,0.03889538709477683
4302,Fire Protection.,133386,1,Public,1,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,61737.00000000005,54193.86,Daytona State College,34,7543.140625000051,6,medium,0.1391881056634943,0.1342634623003762
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",133386,1,Public,1,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,47479.000000000044,49011.742,Daytona State College,21,-1532.7421874999563,13,medium,-0.0312729586644008,-0.029371028932160217
4706,Vehicle Maintenance and Repair Technologies/Technicians.,133386,1,Public,1,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,33960.00000000003,60123.73,Daytona State College,20,-26163.73046874997,24,high,-0.4351647887575584,-0.40724037805984264
5006,Film/Video and Photographic Arts.,133386,1,Public,2,Daytona Beach,29.20278,-81.049513,13,12,21285.0,0.8535849057,25.0,1,34180.0,33947.08,Daytona State College,26,232.921875,4,low,0.0068613232085051505,0.006532329368457293
